web-scraper-order,web-scraper-start-url,phoneBrand,phoneBrand-href,mainSelector,mainSelector-href,phoneName,phoneImage-src
"1692805260-110","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","P50","https://www.gsmarena.com/cubot_p50-12324.php","Cubot P50","https://fdn2.gsmarena.com/vv/bigpic/cubot-p50-.jpg"
"1692805263-111","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Pocket","https://www.gsmarena.com/cubot_pocket-12320.php","Cubot Pocket","https://fdn2.gsmarena.com/vv/bigpic/cubot-pocket.jpg"
"1692805266-112","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Note 8","https://www.gsmarena.com/cubot_note_8-12319.php","Cubot Note 8","https://fdn2.gsmarena.com/vv/bigpic/cubot-note8.jpg"
"1692805281-113","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong Mini 2 Pro","https://www.gsmarena.com/cubot_kingkong_mini_2_pro-12318.php","Cubot KingKong Mini 2 Pro","https://fdn2.gsmarena.com/vv/bigpic/cubot-kingkong-mini-2-pro.jpg"
"1692805285-114","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","P60","https://www.gsmarena.com/cubot_p60-12317.php","Cubot P60","https://fdn2.gsmarena.com/vv/bigpic/cubot-p60-.jpg"
"1692805288-115","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong Mini 3","https://www.gsmarena.com/cubot_kingkong_mini_3-12316.php","Cubot KingKong Mini 3","https://fdn2.gsmarena.com/vv/bigpic/cubot-king-kong-mini3.jpg"
"1692805292-116","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Note 30","https://www.gsmarena.com/cubot_note_30-12315.php","Cubot Note 30","https://fdn2.gsmarena.com/vv/bigpic/cubot-note30.jpg"
"1692805296-117","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Pocket 3","https://www.gsmarena.com/cubot_pocket_3-12314.php","Cubot Pocket 3","https://fdn2.gsmarena.com/vv/bigpic/cubot-pocket3.jpg"
"1692805300-118","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","J20","https://www.gsmarena.com/cubot_j20-12313.php","Cubot J20","https://fdn2.gsmarena.com/vv/bigpic/cubot-j20.jpg"
"1692805303-119","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong 6","https://www.gsmarena.com/cubot_kingkong_6-12312.php","Cubot KingKong 6","https://fdn2.gsmarena.com/vv/bigpic/cubot-king-kong-6.jpg"
"1692805307-120","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Tab 20","https://www.gsmarena.com/cubot_tab_20-12306.php","Cubot Tab 20","https://fdn2.gsmarena.com/vv/bigpic/cubot-tab20.jpg"
"1692805310-121","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","X70","https://www.gsmarena.com/cubot_x70-12305.php","Cubot X70","https://fdn2.gsmarena.com/vv/bigpic/cubot-x70.jpg"
"1692805313-122","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","P80","https://www.gsmarena.com/cubot_p80-12304.php","Cubot P80","https://fdn2.gsmarena.com/vv/bigpic/cubot-p80.jpg"
"1692805317-123","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong Power","https://www.gsmarena.com/cubot_kingkong_power-12303.php","Cubot KingKong Power","https://fdn2.gsmarena.com/vv/bigpic/cubot-king-power.jpg"
"1692805320-124","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong 9","https://www.gsmarena.com/cubot_kingkong_9-12302.php","Cubot KingKong 9","https://fdn2.gsmarena.com/vv/bigpic/cubot-kingkong-9.jpg"
"1692805323-125","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","KingKong Star","https://www.gsmarena.com/cubot_kingkong_star-12431.php","Cubot KingKong Star","https://fdn2.gsmarena.com/vv/bigpic/cubot-kingkong-star.jpg"
"1692805326-126","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Tab KingKong","https://www.gsmarena.com/cubot_tab_kingkong-12434.php","Cubot Tab KingKong","https://fdn2.gsmarena.com/vv/bigpic/cubot-tab-kingkong.jpg"
"1692805329-127","https://www.gsmarena.com/","Cubot","https://www.gsmarena.com/cubot-phones-130.php","Note 50","https://www.gsmarena.com/cubot_note_50-12441.php","Cubot Note 50","https://fdn2.gsmarena.com/vv/bigpic/cubot-note-50.jpg"
"1692805336-128","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV6600E","https://www.gsmarena.com/blackview_bv6600e-11561.php","Blackview BV6600E","https://fdn2.gsmarena.com/vv/bigpic/blackview-BV6600E-b.jpg"
"1692805339-129","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV6600 Pro","https://www.gsmarena.com/blackview_bv6600_pro-11560.php","Blackview BV6600 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-BV6600pro-b.jpg"
"1692805343-130","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A95","https://www.gsmarena.com/blackview_a95-11572.php","Blackview A95","https://fdn2.gsmarena.com/vv/bigpic/blackview-A95.jpg"
"1692805346-131","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A50","https://www.gsmarena.com/blackview_a50-11588.php","Blackview A50","https://fdn2.gsmarena.com/vv/bigpic/blackview-A50.jpg"
"1692805349-132","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A55 Pro","https://www.gsmarena.com/blackview_a55_pro-11586.php","Blackview A55 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-A55pro.jpg"
"1692805353-133","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BL8800","https://www.gsmarena.com/blackview_bl8800-11533.php","Blackview BL8800","https://fdn2.gsmarena.com/vv/bigpic/blackview-bl8800.jpg"
"1692805356-134","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BL8800 Pro","https://www.gsmarena.com/blackview_bl8800_pro-11534.php","Blackview BL8800 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-bl8800-pro.jpg"
"1692805361-135","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 12","https://www.gsmarena.com/blackview_tab_12-11589.php","Blackview Tab 12","https://fdn2.gsmarena.com/vv/bigpic/blackview-Tab12.jpg"
"1692805364-136","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 7","https://www.gsmarena.com/blackview_tab_7-11873.php","Blackview Tab 7","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab7.jpg"
"1692805369-137","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 13","https://www.gsmarena.com/blackview_tab_13-11761.php","Blackview Tab 13","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab13.jpg"
"1692805372-138","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV7100","https://www.gsmarena.com/blackview_bv7100-11870.php","Blackview BV7100","https://fdn2.gsmarena.com/vv/bigpic/blackview-BV7100.jpg"
"1692805376-139","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV5200","https://www.gsmarena.com/blackview_bv5200-11871.php","Blackview BV5200","https://fdn2.gsmarena.com/vv/bigpic/blackview-BV5200.jpg"
"1692805379-140","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal C80","https://www.gsmarena.com/blackview_oscal_c80-11872.php","Blackview Oscal C80","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-c80.jpg"
"1692805382-141","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 15","https://www.gsmarena.com/blackview_tab_15-11964.php","Blackview Tab 15","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab15.jpg"
"1692805386-142","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV7200","https://www.gsmarena.com/blackview_bv7200-11963.php","Blackview BV7200","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv7200.jpg"
"1692805390-143","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A52","https://www.gsmarena.com/blackview_a52-11999.php","Blackview A52","https://fdn2.gsmarena.com/vv/bigpic/blackview-a52.jpg"
"1692805393-144","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A85","https://www.gsmarena.com/blackview_a85-12000.php","Blackview A85","https://fdn2.gsmarena.com/vv/bigpic/blackview-a85.jpg"
"1692805396-145","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal Pad 10","https://www.gsmarena.com/blackview_oscal_pad_10-12057.php","Blackview Oscal Pad 10","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-pad-10.jpg"
"1692805399-146","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV5200 Pro","https://www.gsmarena.com/blackview_bv5200_pro-12056.php","Blackview BV5200 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv5200-pro.jpg"
"1692805402-147","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV9200","https://www.gsmarena.com/blackview_bv9200-12055.php","Blackview BV9200","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv-9200.jpg"
"1692805405-148","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal S80","https://www.gsmarena.com/blackview_oscal_s80-12115.php","Blackview Oscal S80","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-s80.jpg"
"1692805422-149","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 5","https://www.gsmarena.com/blackview_tab_5-12166.php","Blackview Tab 5","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab-5.jpg"
"1692805425-150","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 11 SE","https://www.gsmarena.com/blackview_tab_11_se-12165.php","Blackview Tab 11 SE","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab-11-se.jpg"
"1692805428-151","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 16","https://www.gsmarena.com/blackview_tab_16-12164.php","Blackview Tab 16","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab-16.jpg"
"1692805431-152","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A53","https://www.gsmarena.com/blackview_a53-12167.php","Blackview A53","https://fdn2.gsmarena.com/vv/bigpic/blackview-a53.jpg"
"1692805434-153","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A53 Pro","https://www.gsmarena.com/blackview_a53_pro-12168.php","Blackview A53 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-a53-pro.jpg"
"1692805437-154","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal Pad 13","https://www.gsmarena.com/blackview_oscal_pad_13-12241.php","Blackview Oscal Pad 13","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-pad-13.jpg"
"1692805442-155","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV9300","https://www.gsmarena.com/blackview_bv9300-12266.php","Blackview BV9300","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv9300.jpg"
"1692805446-156","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal C70","https://www.gsmarena.com/blackview_oscal_c70-12267.php","Blackview Oscal C70","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-c70.jpg"
"1692805450-157","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 11 WiFi","https://www.gsmarena.com/blackview_tab_11_wifi-12371.php","Blackview Tab 11 WiFi","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab-11-wifi.jpg"
"1692805453-158","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV8900","https://www.gsmarena.com/blackview_bv8900-12372.php","Blackview BV8900","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv8900.jpg"
"1692805456-159","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 8 WiFi","https://www.gsmarena.com/blackview_tab_8_wifi-12405.php","Blackview Tab 8 WiFi","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab-8-wifi.jpg"
"1692805459-160","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal Pad 60","https://www.gsmarena.com/blackview_oscal_pad_60-12406.php","Blackview Oscal Pad 60","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-pad-60.jpg"
"1692805462-161","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal Pad 70","https://www.gsmarena.com/blackview_oscal_pad_70-12407.php","Blackview Oscal Pad 70","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-70.jpg"
"1692805467-162","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Oscal C30 Pro","https://www.gsmarena.com/blackview_oscal_c30_pro-12409.php","Blackview Oscal C30 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-oscal-c30-pro.jpg"
"1692805470-163","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","BV5300 Pro","https://www.gsmarena.com/blackview_bv5300_pro-12410.php","Blackview BV5300 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-bv5300-pro.jpg"
"1692805474-164","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Tab 12 Pro","https://www.gsmarena.com/blackview_tab_12_pro-12433.php","Blackview Tab 12 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-tab12-pro.jpg"
"1692805477-165","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","Active 8 Pro","https://www.gsmarena.com/blackview_active_8_pro-12408.php","Blackview Active 8 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-active8-pro.jpg"
"1692805480-166","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","N6000","https://www.gsmarena.com/blackview_n6000-12432.php","Blackview N6000","https://fdn2.gsmarena.com/vv/bigpic/blackview-n6000.jpg"
"1692805483-167","https://www.gsmarena.com/","Blackview","https://www.gsmarena.com/blackview-phones-116.php","A200 Pro","https://www.gsmarena.com/blackview_a200_pro-12469.php","Blackview A200 Pro","https://fdn2.gsmarena.com/vv/bigpic/blackview-a200-pro.jpg"
"1692805491-168","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","V11","https://www.gsmarena.com/doogee_v11-11806.php","Doogee V11","https://fdn2.gsmarena.com/vv/bigpic/doogee-v11.jpg"
"1692805494-169","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","D11","https://www.gsmarena.com/doogee_d11-11799.php","Doogee D11","https://fdn2.gsmarena.com/vv/bigpic/doogee-d11th.jpg"
"1692805497-170","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","X97","https://www.gsmarena.com/doogee_x97-11814.php","Doogee X97","https://fdn2.gsmarena.com/vv/bigpic/doogee-x97.jpg"
"1692805501-171","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S89 Pro","https://www.gsmarena.com/doogee_s89_pro-11774.php","Doogee S89 Pro","https://fdn2.gsmarena.com/vv/bigpic/doogee-s89-pro.jpg"
"1692805504-172","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S89","https://www.gsmarena.com/doogee_s89-11775.php","Doogee S89","https://fdn2.gsmarena.com/vv/bigpic/doogee-s89.jpg"
"1692805516-173","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S96 GT","https://www.gsmarena.com/doogee_s96_gt-11934.php","Doogee S96 GT","https://fdn2.gsmarena.com/vv/bigpic/doogee-s96-gt.jpg"
"1692805519-174","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T10","https://www.gsmarena.com/doogee_t10-11969.php","Doogee T10","https://fdn2.gsmarena.com/vv/bigpic/doogee-t10.jpg"
"1692805523-175","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T20","https://www.gsmarena.com/doogee_t20-12132.php","Doogee T20","https://fdn2.gsmarena.com/vv/bigpic/doogee-t20.jpg"
"1692805526-176","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","V30","https://www.gsmarena.com/doogee_v30-12123.php","Doogee V30","https://fdn2.gsmarena.com/vv/bigpic/doogee-v30.jpg"
"1692805529-177","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S100","https://www.gsmarena.com/doogee_s100-12111.php","Doogee S100","https://fdn2.gsmarena.com/vv/bigpic/doogee-s100-pro-.jpg"
"1692805532-178","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","V Max","https://www.gsmarena.com/doogee_v_max-12122.php","Doogee V Max","https://fdn2.gsmarena.com/vv/bigpic/doogee-v-max.jpg"
"1692805535-179","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S99","https://www.gsmarena.com/doogee_s99-12128.php","Doogee S99","https://fdn2.gsmarena.com/vv/bigpic/doogee-s99-.jpg"
"1692805540-180","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","X98","https://www.gsmarena.com/doogee_x98-12130.php","Doogee X98","https://fdn2.gsmarena.com/vv/bigpic/doogee-x98-pro.jpg"
"1692805543-181","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","X98 Pro","https://www.gsmarena.com/doogee_x98_pro-12129.php","Doogee X98 Pro","https://fdn2.gsmarena.com/vv/bigpic/doogee-x98-pro.jpg"
"1692805546-182","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T30 Pro","https://www.gsmarena.com/doogee_t30_pro-12370.php","Doogee T30 Pro","https://fdn2.gsmarena.com/vv/bigpic/doogee-t30-pro.jpg"
"1692805552-183","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","V20 Pro","https://www.gsmarena.com/doogee_v20_pro-12366.php","Doogee V20 Pro","https://fdn2.gsmarena.com/vv/bigpic/doogee-v20-pro.jpg"
"1692805555-184","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","S100 Pro","https://www.gsmarena.com/doogee_s100_pro-12367.php","Doogee S100 Pro","https://fdn2.gsmarena.com/vv/bigpic/doogee-s100-pro-new.jpg"
"1692805558-185","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","V30T","https://www.gsmarena.com/doogee_v30t-12368.php","Doogee V30T","https://fdn2.gsmarena.com/vv/bigpic/doogee-v30t.jpg"
"1692805562-186","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","N50","https://www.gsmarena.com/doogee_n50-12369.php","Doogee N50","https://fdn2.gsmarena.com/vv/bigpic/doogee-n50.jpg"
"1692805565-187","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T10S","https://www.gsmarena.com/doogee_t10s-12411.php","Doogee T10S","https://fdn2.gsmarena.com/vv/bigpic/doogee-t10s.jpg"
"1692805584-188","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T20S","https://www.gsmarena.com/doogee_t20s-12412.php","Doogee T20S","https://fdn2.gsmarena.com/vv/bigpic/doogee-t20s.jpg"
"1692805588-189","https://www.gsmarena.com/","Doogee","https://www.gsmarena.com/doogee-phones-129.php","T20mini","https://www.gsmarena.com/doogee_t20mini-12512.php","Doogee T20mini","https://fdn2.gsmarena.com/vv/bigpic/doogee-t20-mini.jpg"
